amendment,filename,compound_name,polarity,area
GMP,220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,25880.530327516648
GMP,220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,"Taurine, 2H4",pos,25271.11629789794
GMP,220715_Smp_GMP-Deep-Eve-T3-A-noIS-neg.mzML,"Taurine, 2H4",neg,69217.23176313764
GMP,220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,24481.059811135
GMP,220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,"Taurine, 2H4",pos,22661.82716619117
GMP,220715_Smp_GMP-Deep-Eve-T3-B-noIS-neg.mzML,"Taurine, 2H4",neg,85428.835363818
GMP,220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,29903.964469291433
GMP,220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,"Taurine, 2H4",pos,27915.58466199223
GMP,220715_Smp_GMP-Deep-Eve-T3-C-noIS-neg.mzML,"Taurine, 2H4",neg,89462.36862876304
GMP,220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,50348.3050934774
GMP,220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,"Taurine, 2H4",pos,50424.077216543636
GMP,220715_Smp_GMP-Deep-Eve-T73-A-noIS-neg.mzML,"Taurine, 2H4",neg,46841.857253277594
GMP,220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,39157.0292758862
GMP,220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,"Taurine, 2H4",pos,32160.09857602847
GMP,220715_Smp_GMP-Deep-Eve-T73-B-noIS-neg.mzML,"Taurine, 2H4",neg,58662.313453109404
GMP,220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,20046.932635633875
GMP,220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,"Taurine, 2H4",pos,21735.163122090624
GMP,220715_Smp_GMP-Deep-Eve-T73-C-noIS-neg.mzML,"Taurine, 2H4",neg,63563.44573007765
GMP,220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,40884.05124994537
GMP,220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,"Taurine, 2H4",pos,35345.97274602549
GMP,220715_Smp_GMP-Deep-Morn-T0-A-noIS-neg.mzML,"Taurine, 2H4",neg,63634.70912696472
GMP,220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,28234.350155495427
GMP,220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,"Taurine, 2H4",pos,27578.308872525984
GMP,220715_Smp_GMP-Deep-Morn-T0-B-noIS-neg.mzML,"Taurine, 2H4",neg,39172.3267647412
GMP,220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,18108.924078306674
GMP,220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,"Taurine, 2H4",pos,16083.10343881641
GMP,220715_Smp_GMP-Deep-Morn-T0-C-noIS-neg.mzML,"Taurine, 2H4",neg,81298.37541669089
GMP,220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,46188.520367142984
GMP,220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,"Taurine, 2H4",pos,48376.08604284195
GMP,220715_Smp_GMP-Deep-Morn-T10-A-noIS-neg.mzML,"Taurine, 2H4",neg,53139.48522333424
GMP,220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,29457.260269753227
GMP,220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,"Taurine, 2H4",pos,35449.44310020933
GMP,220715_Smp_GMP-Deep-Morn-T10-B-noIS-neg.mzML,"Taurine, 2H4",neg,61734.834863476295
GMP,220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,20128.83296081764
GMP,220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,"Taurine, 2H4",pos,26366.785717529212
GMP,220715_Smp_GMP-Deep-Morn-T10-C-noIS-neg.mzML,"Taurine, 2H4",neg,69973.28167453122
GMP,220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,19884.42233456829
GMP,220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,"Taurine, 2H4",pos,23067.248291740376
GMP,220715_Smp_GMP-Deep-Morn-T26-A-noIS-neg.mzML,"Taurine, 2H4",neg,48964.55105130493
GMP,220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,32869.727081962985
GMP,220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,"Taurine, 2H4",pos,34123.20652990018
GMP,220715_Smp_GMP-Deep-Morn-T26-B-noIS-neg.mzML,"Taurine, 2H4",neg,48383.631311697965
GMP,220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,35846.56314279513
GMP,220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,"Taurine, 2H4",pos,28604.21540372355
GMP,220715_Smp_GMP-Deep-Morn-T26-C-noIS-neg.mzML,"Taurine, 2H4",neg,44832.56477755405
GMP,220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,17841.036031564538
GMP,220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,"Taurine, 2H4",pos,17406.263832568995
GMP,220715_Smp_GMP-Deep-Morn-T3-A-noIS-neg.mzML,"Taurine, 2H4",neg,62613.444353153856
GMP,220715_Smp_GMP-Deep-Morn-T3-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,22713.76539898823
GMP,220715_Smp_GMP-Deep-Morn-T3-A-noIS-pos.mzML,"Taurine, 2H4",pos,19062.713162875018
GMP,220715_Smp_GMP-Deep-Morn-T3-B-noIS-neg.mzML,"Taurine, 2H4",neg,74023.0573839956
GMP,220715_Smp_GMP-Deep-Morn-T3-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,33332.21069852187
GMP,220715_Smp_GMP-Deep-Morn-T3-B-noIS-pos.mzML,"Taurine, 2H4",pos,29147.001147975592
GMP,220715_Smp_GMP-Deep-Morn-T3-C-noIS-neg.mzML,"Taurine, 2H4",neg,47139.32267461626
GMP,220715_Smp_GMP-Deep-Morn-T3-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,14017.651594871078
GMP,220715_Smp_GMP-Deep-Morn-T3-C-noIS-pos.mzML,"Taurine, 2H4",pos,18839.737172780286
GMP,220715_Smp_GMP-Deep-Morn-T73-A-noIS-neg.mzML,"Taurine, 2H4",neg,57600.409312997515
GMP,220715_Smp_GMP-Deep-Morn-T73-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,23068.452484963607
GMP,220715_Smp_GMP-Deep-Morn-T73-A-noIS-pos.mzML,"Taurine, 2H4",pos,23869.86448421118
GMP,220715_Smp_GMP-Deep-Morn-T73-B-noIS-neg.mzML,"Taurine, 2H4",neg,43423.921624503215
GMP,220715_Smp_GMP-Deep-Morn-T73-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,18441.697190153714
GMP,220715_Smp_GMP-Deep-Morn-T73-B-noIS-pos.mzML,"Taurine, 2H4",pos,22842.010185569874
GMP,220715_Smp_GMP-Deep-Morn-T73-C-noIS-neg.mzML,"Taurine, 2H4",neg,65977.69559357456
GMP,220715_Smp_GMP-Deep-Morn-T73-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,35579.66909604325
GMP,220715_Smp_GMP-Deep-Morn-T73-C-noIS-pos.mzML,"Taurine, 2H4",pos,31787.69236487743
GMP,220715_Smp_GMP-Surf-Eve-T0-A-noIS-neg.mzML,"Taurine, 2H4",neg,53510.79533294411
GMP,220715_Smp_GMP-Surf-Eve-T0-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,20327.868966842598
GMP,220715_Smp_GMP-Surf-Eve-T0-A-noIS-pos.mzML,"Taurine, 2H4",pos,18295.654534900794
GMP,220715_Smp_GMP-Surf-Eve-T0-B-noIS-neg.mzML,"Taurine, 2H4",neg,32430.624284289792
GMP,220715_Smp_GMP-Surf-Eve-T0-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,33606.246086832245
GMP,220715_Smp_GMP-Surf-Eve-T0-B-noIS-pos.mzML,"Taurine, 2H4",pos,22738.852597722176
GMP,220715_Smp_GMP-Surf-Eve-T0-C-noIS-neg.mzML,"Taurine, 2H4",neg,44823.69566328151
GMP,220715_Smp_GMP-Surf-Eve-T0-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,43512.451326541704
GMP,220715_Smp_GMP-Surf-Eve-T0-C-noIS-pos.mzML,"Taurine, 2H4",pos,27985.13707448163
GMP,220715_Smp_GMP-Surf-Eve-T10-A-noIS-neg.mzML,"Taurine, 2H4",neg,64508.890539569154
GMP,220715_Smp_GMP-Surf-Eve-T10-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,30278.805552364847
GMP,220715_Smp_GMP-Surf-Eve-T10-A-noIS-pos.mzML,"Taurine, 2H4",pos,27673.71425404952
GMP,220715_Smp_GMP-Surf-Eve-T10-B-noIS-neg.mzML,"Taurine, 2H4",neg,52718.707762377046
GMP,220715_Smp_GMP-Surf-Eve-T10-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,22201.48996604438
GMP,220715_Smp_GMP-Surf-Eve-T10-B-noIS-pos.mzML,"Taurine, 2H4",pos,27824.612689190413
GMP,220715_Smp_GMP-Surf-Eve-T10-C-noIS-neg.mzML,"Taurine, 2H4",neg,47129.30544020757
GMP,220715_Smp_GMP-Surf-Eve-T10-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,14488.309142249645
GMP,220715_Smp_GMP-Surf-Eve-T10-C-noIS-pos.mzML,"Taurine, 2H4",pos,22283.48983782205
GMP,220715_Smp_GMP-Surf-Eve-T26-A-noIS-neg.mzML,"Taurine, 2H4",neg,54870.72190120999
GMP,220715_Smp_GMP-Surf-Eve-T26-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,18869.65524339467
GMP,220715_Smp_GMP-Surf-Eve-T26-A-noIS-pos.mzML,"Taurine, 2H4",pos,21561.901526721875
GMP,220715_Smp_GMP-Surf-Eve-T26-C-noIS-neg.mzML,"Taurine, 2H4",neg,48639.61053882595
GMP,220715_Smp_GMP-Surf-Eve-T26-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,17480.609426758816
GMP,220715_Smp_GMP-Surf-Eve-T26-C-noIS-pos.mzML,"Taurine, 2H4",pos,16789.320003704248
GMP,220715_Smp_GMP-Surf-Eve-T3-A-noIS-neg.mzML,"Taurine, 2H4",neg,49739.6182897499
GMP,220715_Smp_GMP-Surf-Eve-T3-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,17854.18703078193
GMP,220715_Smp_GMP-Surf-Eve-T3-A-noIS-pos.mzML,"Taurine, 2H4",pos,18370.22880691512
GMP,220715_Smp_GMP-Surf-Eve-T3-B-noIS-neg.mzML,"Taurine, 2H4",neg,60843.98049721878
GMP,220715_Smp_GMP-Surf-Eve-T3-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,28618.81848602208
GMP,220715_Smp_GMP-Surf-Eve-T3-B-noIS-pos.mzML,"Taurine, 2H4",pos,27684.888897353532
GMP,220715_Smp_GMP-Surf-Eve-T3-C-noIS-neg.mzML,"Taurine, 2H4",neg,38258.84130908444
GMP,220715_Smp_GMP-Surf-Eve-T3-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,10089.420127633675
GMP,220715_Smp_GMP-Surf-Eve-T3-C-noIS-pos.mzML,"Taurine, 2H4",pos,19633.540174396305
GMP,220715_Smp_GMP-Surf-Eve-T73-A-noIS-neg.mzML,"Taurine, 2H4",neg,55148.01587720025
GMP,220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,38148.795212931385
GMP,220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,"Taurine, 2H4",pos,36155.09701932641
GMP,220715_Smp_GMP-Surf-Eve-T73-B-noIS-neg.mzML,"Taurine, 2H4",neg,70339.5776488878
GMP,220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,27860.59625078554
GMP,220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,"Taurine, 2H4",pos,26291.208974826666
GMP,220715_Smp_GMP-Surf-Eve-T73-C-noIS-neg.mzML,"Taurine, 2H4",neg,52941.911297363535
GMP,220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,19936.608689498673
GMP,220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,"Taurine, 2H4",pos,20733.219224825458
GMP,220715_Smp_GMP-Surf-Morn-T0-A-noIS-neg.mzML,"Taurine, 2H4",neg,60385.666308279695
GMP,220715_Smp_GMP-Surf-Morn-T0-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,25332.983839194192
GMP,220715_Smp_GMP-Surf-Morn-T0-A-noIS-pos.mzML,"Taurine, 2H4",pos,22793.675543627774
GMP,220715_Smp_GMP-Surf-Morn-T0-B-noIS-neg.mzML,"Taurine, 2H4",neg,27797.01733577737
GMP,220715_Smp_GMP-Surf-Morn-T0-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,36278.40401030005
GMP,220715_Smp_GMP-Surf-Morn-T0-B-noIS-pos.mzML,"Taurine, 2H4",pos,23582.024556014898
GMP,220715_Smp_GMP-Surf-Morn-T0-C-noIS-neg.mzML,"Taurine, 2H4",neg,66146.20081696293
GMP,220715_Smp_GMP-Surf-Morn-T0-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,21805.180469754854
GMP,220715_Smp_GMP-Surf-Morn-T0-C-noIS-pos.mzML,"Taurine, 2H4",pos,22586.309578052646
GMP,220715_Smp_GMP-Surf-Morn-T10-A-noIS-neg.mzML,"Taurine, 2H4",neg,40232.04840572341
GMP,220715_Smp_GMP-Surf-Morn-T10-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,18335.887084430437
GMP,220715_Smp_GMP-Surf-Morn-T10-A-noIS-pos.mzML,"Taurine, 2H4",pos,17455.610590876804
GMP,220715_Smp_GMP-Surf-Morn-T10-B-noIS-neg.mzML,"Taurine, 2H4",neg,53581.68525126679
GMP,220715_Smp_GMP-Surf-Morn-T10-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,22721.69321283863
GMP,220715_Smp_GMP-Surf-Morn-T10-B-noIS-pos.mzML,"Taurine, 2H4",pos,18709.91655131542
GMP,220715_Smp_GMP-Surf-Morn-T10-C-noIS-neg.mzML,"Taurine, 2H4",neg,47392.40906228663
GMP,220715_Smp_GMP-Surf-Morn-T10-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,21142.093719456756
GMP,220715_Smp_GMP-Surf-Morn-T10-C-noIS-pos.mzML,"Taurine, 2H4",pos,19033.07978582752
GMP,220715_Smp_GMP-Surf-Morn-T26-A-noIS-neg.mzML,"Taurine, 2H4",neg,42170.0872315603
GMP,220715_Smp_GMP-Surf-Morn-T26-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,28169.36414480012
GMP,220715_Smp_GMP-Surf-Morn-T26-A-noIS-pos.mzML,"Taurine, 2H4",pos,22536.287283349662
GMP,220715_Smp_GMP-Surf-Morn-T26-B-noIS-neg.mzML,"Taurine, 2H4",neg,37807.3910695664
GMP,220715_Smp_GMP-Surf-Morn-T26-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,18424.60985091686
GMP,220715_Smp_GMP-Surf-Morn-T26-B-noIS-pos.mzML,"Taurine, 2H4",pos,18682.171780370725
GMP,220715_Smp_GMP-Surf-Morn-T26-C-noIS-neg.mzML,"Taurine, 2H4",neg,38477.79086234646
GMP,220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,30943.317453147283
GMP,220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,"Taurine, 2H4",pos,25452.826865700154
GMP,220715_Smp_GMP-Surf-Morn-T3-A-noIS-neg.mzML,"Taurine, 2H4",neg,55749.12678804732
GMP,220715_Smp_GMP-Surf-Morn-T3-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,24185.899928248346
GMP,220715_Smp_GMP-Surf-Morn-T3-A-noIS-pos.mzML,"Taurine, 2H4",pos,20901.357218596942
GMP,220715_Smp_GMP-Surf-Morn-T3-B-noIS-neg.mzML,"Taurine, 2H4",neg,47344.708093811976
GMP,220715_Smp_GMP-Surf-Morn-T3-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,14612.058611379854
GMP,220715_Smp_GMP-Surf-Morn-T3-B-noIS-pos.mzML,"Taurine, 2H4",pos,16345.654370384014
GMP,220715_Smp_GMP-Surf-Morn-T3-C-noIS-neg.mzML,"Taurine, 2H4",neg,41078.61101225774
GMP,220715_Smp_GMP-Surf-Morn-T3-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,19150.496774162268
GMP,220715_Smp_GMP-Surf-Morn-T3-C-noIS-pos.mzML,"Taurine, 2H4",pos,16066.149412140727
GMP,220715_Smp_GMP-Surf-Morn-T73-A-noIS-neg.mzML,"Taurine, 2H4",neg,64377.92592673888
GMP,220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,25336.235141791978
GMP,220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,"Taurine, 2H4",pos,27171.457640989964
GMP,220715_Smp_GMP-Surf-Morn-T73-B-noIS-neg.mzML,"Taurine, 2H4",neg,94257.55810603057
GMP,220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,39270.195468172795
GMP,220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,"Taurine, 2H4",pos,39043.972972930394
GMP,220715_Smp_GMP-Surf-Morn-T73-C-noIS-neg.mzML,"Taurine, 2H4",neg,59608.82003937214
GMP,220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,23237.6211050046
GMP,220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,"Taurine, 2H4",pos,27665.565586958044
GMP,220715_Smp_GMP_Blk_A-noIS-neg.mzML,"Taurine, 2H4",neg,39934.44058014672
GMP,220715_Smp_GMP_Blk_A-noIS-pos.mzML,"L-Phenylalanine, 2H8",pos,27842.62988608566
GMP,220715_Smp_GMP_Blk_A-noIS-pos.mzML,"Taurine, 2H4",pos,21826.803461350937
GMP,220715_Std_4uMStdsMix1InMatrix_1.mzML,"L-Phenylalanine, 2H8",pos,61322.079372198146
GMP,220715_Std_4uMStdsMix1InMatrix_1.mzML,"Taurine, 2H4",neg,171980.31816836286
GMP,220715_Std_4uMStdsMix1InMatrix_1.mzML,"Taurine, 2H4",pos,57480.13201375785
GMP,220715_Std_4uMStdsMix1InMatrix_2.mzML,"L-Phenylalanine, 2H8",pos,91235.40777600497
GMP,220715_Std_4uMStdsMix1InMatrix_2.mzML,"Taurine, 2H4",neg,237943.06467983685
GMP,220715_Std_4uMStdsMix1InMatrix_2.mzML,"Taurine, 2H4",pos,89625.44789665766
GMP,220715_Std_4uMStdsMix2InMatrix_1.mzML,"L-Phenylalanine, 2H8",pos,49852.728628293175
GMP,220715_Std_4uMStdsMix2InMatrix_1.mzML,"Taurine, 2H4",neg,134408.72084227338
GMP,220715_Std_4uMStdsMix2InMatrix_1.mzML,"Taurine, 2H4",pos,54443.14969188283
GMP,220715_Std_4uMStdsMix2InMatrix_2.mzML,"L-Phenylalanine, 2H8",pos,105335.9488864467
GMP,220715_Std_4uMStdsMix2InMatrix_2.mzML,"Taurine, 2H4",neg,171616.68839795786
GMP,220715_Std_4uMStdsMix2InMatrix_2.mzML,"Taurine, 2H4",pos,121054.95499927242
GMP,220715_Std_H2OInMatrix_1.mzML,"L-Phenylalanine, 2H8",pos,54202.16183391022
GMP,220715_Std_H2OInMatrix_1.mzML,"Taurine, 2H4",neg,165877.83734518546
GMP,220715_Std_H2OInMatrix_1.mzML,"Taurine, 2H4",pos,55460.07874227737
GMP,220715_Std_H2OInMatrix_2.mzML,"L-Phenylalanine, 2H8",pos,119381.85723131934
GMP,220715_Std_H2OInMatrix_2.mzML,"Taurine, 2H4",neg,234457.53246756943
GMP,220715_Std_H2OInMatrix_2.mzML,"Taurine, 2H4",pos,119240.19751337053
